city,timestamp,temperature,season
New York,2010-04-09,7.89241772066472,spring
New York,2010-04-10,14.95848054878223,spring
New York,2010-04-11,8.50083357343986,spring
New York,2010-04-12,13.514176182918625,spring
New York,2010-04-13,6.298033546747211,spring
New York,2010-04-14,5.9460521489044025,spring
New York,2010-04-15,4.910823228022901,spring
New York,2010-04-16,6.292919676314064,spring
New York,2010-04-17,14.576248962669428,spring
New York,2010-04-18,13.362942957096834,spring
New York,2010-04-19,7.903458529184554,spring
New York,2010-04-20,17.050739390289813,spring
New York,2010-04-21,18.064499393095147,spring
New York,2010-04-22,7.9399031430971405,spring
New York,2010-04-23,5.52616849622038,spring
New York,2010-04-24,3.2885997047884388,spring
New York,2010-04-25,7.0766206121856445,spring
New York,2010-04-26,4.833354623515542,spring
New York,2010-04-27,9.021688182333202,spring
New York,2010-04-28,10.797025444524861,spring
New York,2010-04-29,2.97537167373772,spring
New York,2010-04-30,11.580457977218973,spring
New York,2010-05-01,4.5483047586655365,spring
New York,2010-05-02,7.244219144193922,spring
New York,2010-05-03,3.409883404302577,spring
New York,2010-05-04,19.45814800494849,spring
New York,2010-05-05,14.016875009635353,spring
New York,2010-05-06,2.727683647821177,spring
New York,2010-05-07,6.5035113207365525,spring
New York,2010-05-08,10.39544247879125,spring
New York,2010-05-09,0.020416989585674727,spring
New York,2010-05-10,13.20193060674152,spring
New York,2010-05-11,17.614676787542493,spring
New York,2010-05-12,11.780519971399139,spring
New York,2010-05-13,5.995947380923395,spring
New York,2010-05-14,14.219158815695444,spring
New York,2010-05-15,2.800575972392374,spring
New York,2010-05-16,9.588586775153946,spring
New York,2010-05-17,3.968180791339919,spring
New York,2010-05-18,11.878446824425293,spring
New York,2010-05-19,6.348767079279821,spring
New York,2010-05-20,5.333546814776973,spring
New York,2010-05-21,20.235975752075657,spring
New York,2010-05-22,9.740014545386517,spring
New York,2010-05-23,13.673384030645966,spring
New York,2010-05-24,1.7691697648316165,spring
New York,2010-05-25,12.379592747058625,spring
New York,2010-05-26,13.850162346829505,spring
New York,2010-05-27,8.334162559209787,spring
New York,2010-05-28,11.391239850444105,spring
New York,2010-05-29,9.10720823152649,spring
New York,2010-05-30,7.767039294595492,spring
New York,2010-05-31,9.620365264716625,spring
New York,2010-06-01,27.4339531052157,summer
New York,2010-06-02,24.505936008631295,summer
New York,2010-06-03,24.499596261676277,summer
New York,2010-06-04,28.81174237788542,summer
New York,2010-06-05,32.850982975198946,summer
New York,2010-06-06,28.7623200774613,summer
New York,2010-06-07,29.11009326519555,summer
New York,2010-06-08,32.30316987762403,summer
New York,2010-06-09,27.772514893618514,summer
New York,2010-06-10,30.77725140332261,summer
New York,2010-06-11,21.748954598490627,summer
New York,2010-06-12,35.18644237299287,summer
New York,2010-06-13,12.396519328516817,summer
New York,2010-06-14,37.6750726117617,summer
New York,2010-06-15,24.940154068966898,summer
New York,2010-06-16,25.75634564444424,summer
New York,2010-06-17,28.559542827160694,summer
New York,2010-06-18,12.96825178109264,summer
New York,2010-06-19,31.853605244464834,summer
New York,2010-06-20,22.041577009146753,summer
New York,2010-06-21,24.13345410519323,summer
New York,2010-06-22,18.55506734140266,summer
New York,2010-06-23,22.634139808286275,summer
New York,2010-06-24,26.494236275661212,summer
New York,2010-06-25,21.31503295330964,summer
New York,2010-06-26,17.7602423790928,summer
New York,2010-06-27,18.749293789234265,summer
New York,2010-06-28,23.49566968274975,summer
New York,2010-06-29,26.165052898750744,summer
New York,2010-06-30,23.07058329925606,summer
New York,2010-07-01,24.37489249935395,summer
New York,2010-07-02,18.99450998189346,summer
New York,2010-07-03,26.225325302441387,summer
New York,2010-07-04,23.396992398353813,summer
New York,2010-07-05,29.882551170460246,summer
New York,2010-07-06,33.379404242225846,summer
New York,2010-07-07,27.403902022589687,summer
New York,2010-07-08,31.1712920750112,summer
New York,2010-07-09,26.726031614543498,summer
New York,2010-07-10,25.283832535000926,summer
New York,2010-07-11,27.082031508516234,summer
New York,2010-07-12,22.09115806328088,summer
New York,2010-07-13,25.622898210926234,summer
New York,2010-07-14,28.451329055360755,summer
New York,2010-07-15,33.91157766076947,summer
New York,2010-07-16,32.27990887338614,summer
New York,2010-07-17,20.50505756423575,summer
New York,2010-07-18,24.573514343354663,summer
New York,2010-07-19,22.57890399934184,summer
New York,2010-07-20,25.52560810802263,summer
New York,2010-07-21,28.53800435383763,summer
New York,2010-07-22,25.37424666254558,summer
New York,2010-07-23,28.022944432002607,summer
New York,2010-07-24,14.594132812319398,summer
New York,2010-07-25,27.89690354807915,summer
New York,2010-07-26,20.80637784753774,summer
New York,2010-07-27,13.971063508136423,summer
New York,2010-07-28,24.604656098137173,summer
New York,2010-07-29,34.26153751716983,summer
New York,2010-07-30,31.838999335690097,summer
New York,2010-07-31,23.95380450634419,summer
New York,2010-08-01,24.44787357583925,summer
New York,2010-08-02,37.69238888074257,summer
New York,2010-08-03,27.570646186678687,summer
New York,2010-08-04,20.259364454604952,summer
New York,2010-08-05,29.61605630151591,summer
New York,2010-08-06,29.313749913131044,summer
New York,2010-08-07,29.101872068107856,summer
New York,2010-08-08,27.21454612953098,summer
New York,2010-08-09,33.96513063262341,summer
New York,2010-08-10,34.46869622648096,summer
New York,2010-08-11,21.87884838540441,summer
New York,2010-08-12,24.614799455048193,summer
New York,2010-08-13,26.468523686634256,summer
New York,2010-08-14,22.22664414397628,summer
New York,2010-08-15,17.706548140583884,summer
New York,2010-08-16,35.56142498912264,summer
New York,2010-08-17,22.828887085789884,summer
New York,2010-08-18,23.47171664241222,summer
New York,2010-08-19,24.792306159050753,summer
New York,2010-08-20,26.524441173949022,summer
New York,2010-08-21,26.831148668555283,summer
New York,2010-08-22,26.097664547695747,summer
New York,2010-08-23,29.35200669435217,summer
New York,2010-08-24,18.00458487287419,summer
New York,2010-08-25,29.470871792239627,summer
New York,2010-08-26,25.37112089904049,summer
New York,2010-08-27,23.87195324633129,summer
New York,2010-08-28,24.994944308140248,summer
New York,2010-08-29,19.765224812883297,summer
New York,2010-08-30,25.935741097566616,summer
New York,2010-08-31,17.561825694109615,summer
New York,2010-09-01,10.37690238896197,autumn
New York,2010-09-02,17.749901866186892,autumn
New York,2010-09-03,19.793247122636643,autumn
New York,2010-09-04,6.431241177449246,autumn
New York,2010-09-05,9.560067079871342,autumn
New York,2010-09-06,16.90012288386034,autumn
New York,2010-09-07,9.087512677246618,autumn
New York,2010-09-08,22.60849362824608,autumn
New York,2010-09-09,19.02915428613281,autumn
New York,2010-09-10,13.636766452206238,autumn
New York,2010-09-11,30.15501205038748,autumn
New York,2010-09-12,22.94682952846708,autumn
New York,2010-09-13,11.790203141507861,autumn
New York,2010-09-14,16.89460582038489,autumn
New York,2010-09-15,12.992992301377086,autumn
New York,2010-09-16,6.685976048851982,autumn
New York,2010-09-17,5.392155077502647,autumn
New York,2010-09-18,15.913845513786216,autumn
New York,2010-09-19,14.206196678971464,autumn
New York,2010-09-20,8.687770020772092,autumn
New York,2010-09-21,13.568785669695473,autumn
New York,2010-09-22,10.147546833334808,autumn
New York,2010-09-23,6.7679997055266075,autumn
New York,2010-09-24,13.403308856559239,autumn
New York,2010-09-25,15.661158676226446,autumn
New York,2010-09-26,4.347319411831512,autumn
New York,2010-09-27,16.882649459250906,autumn
New York,2010-09-28,20.400288484476516,autumn
New York,2010-09-29,15.334165113739918,autumn
New York,2010-09-30,21.61973759011689,autumn
New York,2010-10-01,19.80964115772786,autumn
New York,2010-10-02,8.729158350340555,autumn
New York,2010-10-03,7.829962471490262,autumn
New York,2010-10-04,16.92470511012838,autumn
New York,2010-10-05,18.322791641705493,autumn
New York,2010-10-06,8.039798376762086,autumn
New York,2010-10-07,13.152983129409913,autumn
New York,2010-10-08,11.960212524366222,autumn
New York,2010-10-09,16.279486085318062,autumn
New York,2010-10-10,13.88021084037065,autumn
New York,2010-10-11,13.921709754711635,autumn
New York,2010-10-12,19.74716776666145,autumn
New York,2010-10-13,10.97614145774892,autumn
New York,2010-10-14,23.647684415574556,autumn
New York,2010-10-15,13.102232741105023,autumn
New York,2010-10-16,10.674820524228531,autumn
New York,2010-10-17,18.52064023730344,autumn
New York,2010-10-18,13.202720289045903,autumn
New York,2010-10-19,14.325999772115072,autumn
New York,2010-10-20,11.744254032482978,autumn
New York,2010-10-21,13.767730950297155,autumn
New York,2010-10-22,9.218327939291271,autumn
New York,2010-10-23,18.85686474748131,autumn
New York,2010-10-24,12.026159671459535,autumn
New York,2010-10-25,14.6549729215563,autumn
New York,2010-10-26,13.74234093831111,autumn
New York,2010-10-27,9.576484974385624,autumn
New York,2010-10-28,19.419542673613734,autumn
New York,2010-10-29,10.560048152267306,autumn
New York,2010-10-30,8.19738718547626,autumn
New York,2010-10-31,12.522135442977385,autumn
New York,2010-11-01,24.649342544535756,autumn
New York,2010-11-02,17.0327385617533,autumn
New York,2010-11-03,17.249143571950764,autumn
New York,2010-11-04,9.093655168978806,autumn
New York,2010-11-05,12.573519378178908,autumn
New York,2010-11-06,16.661146192736012,autumn
New York,2010-11-07,12.059798307892617,autumn
New York,2010-11-08,8.814764331800879,autumn
New York,2010-11-09,2.3614858163837837,autumn
New York,2010-11-10,17.085123919601177,autumn
New York,2010-11-11,4.4692292513797245,autumn
New York,2010-11-12,13.944945030463682,autumn
New York,2010-11-13,6.546616430399043,autumn
New York,2010-11-14,11.035133014466641,autumn
New York,2010-11-15,17.694198027981457,autumn
New York,2010-11-16,-1.056302868151345,autumn
New York,2010-11-17,13.546338956244933,autumn
New York,2010-11-18,23.8209981944495,autumn
New York,2010-11-19,14.538032163146367,autumn
New York,2010-11-20,15.306996447776877,autumn
New York,2010-11-21,14.565388427376726,autumn
New York,2010-11-22,19.51680584701129,autumn
New York,2010-11-23,12.955678572566974,autumn
New York,2010-11-24,10.187162585342065,autumn
New York,2010-11-25,19.87223932562053,autumn
New York,2010-11-26,22.523789120750493,autumn
New York,2010-11-27,11.159771351548097,autumn
New York,2010-11-28,5.7881567945164125,autumn
New York,2010-11-29,12.526481280211925,autumn
New York,2010-11-30,14.139357499166346,autumn
New York,2010-12-01,-3.6300408950750396,winter
New York,2010-12-02,-1.0525752551552936,winter
New York,2010-12-03,3.8512033212179535,winter
New York,2010-12-04,-5.178476934190091,winter
New York,2010-12-05,-1.3541481195885976,winter
New York,2010-12-06,5.074389651682716,winter
New York,2010-12-07,7.840281132394961,winter
New York,2010-12-08,2.8004285582009665,winter
New York,2010-12-09,0.5806898054806302,winter
New York,2010-12-10,0.9526998037332197,winter
New York,2010-12-11,-0.9456858442909692,winter
New York,2010-12-12,-2.6294827075891987,winter
New York,2010-12-13,-0.41453321966906237,winter
New York,2010-12-14,2.5226072985425443,winter
New York,2010-12-15,-0.13580406360813235,winter
New York,2010-12-16,4.862540847603181,winter
New York,2010-12-17,4.307840025817117,winter
New York,2010-12-18,-4.983195947940943,winter
New York,2010-12-19,-12.760077292602679,winter
New York,2010-12-20,2.9124906348338198,winter
New York,2010-12-21,-5.887823847587751,winter
New York,2010-12-22,-3.737877957476216,winter
New York,2010-12-23,3.5560020657863256,winter
New York,2010-12-24,-12.566560310578122,winter
New York,2010-12-25,1.9820675938799024,winter
New York,2010-12-26,2.406603314508644,winter
New York,2010-12-27,-11.538180163125983,winter
New York,2010-12-28,-0.4294268405494688,winter
New York,2010-12-29,-1.5426472468337753,winter
New York,2010-12-30,-2.903083263619533,winter
New York,2010-12-31,1.483267637972356,winter
New York,2011-01-01,5.724661115915738,winter
New York,2011-01-02,2.5675561923350756,winter
New York,2011-01-03,0.5212158530516845,winter
New York,2011-01-04,1.3239811279359581,winter
New York,2011-01-05,-3.835400011692958,winter
New York,2011-01-06,9.35151655806558,winter
New York,2011-01-07,3.9248028573387677,winter
New York,2011-01-08,1.4089149368219946,winter
New York,2011-01-09,-0.28453038891619037,winter
New York,2011-01-10,-1.4122589106552772,winter
New York,2011-01-11,4.081631476919382,winter
New York,2011-01-12,2.2155047425129357,winter
New York,2011-01-13,-5.226489340270794,winter
New York,2011-01-14,-3.4070110492132875,winter
New York,2011-01-15,-3.7889278048661534,winter
New York,2011-01-16,-0.9694477848040474,winter
New York,2011-01-17,8.705481397683418,winter
New York,2011-01-18,0.2771879474458218,winter
New York,2011-01-19,-4.697889652384975,winter
New York,2011-01-20,6.336262250186374,winter
New York,2011-01-21,4.913393979536612,winter
New York,2011-01-22,9.259663424763364,winter
New York,2011-01-23,-8.858684123055822,winter
New York,2011-01-24,-0.2944608873090172,winter
New York,2011-01-25,1.1380843691318387,winter
New York,2011-01-26,-0.9114828246298359,winter
New York,2011-01-27,-1.877422822285535,winter
New York,2011-01-28,1.7808635701653321,winter
New York,2011-01-29,-4.886491927032149,winter
New York,2011-01-30,5.870968196364216,winter
New York,2011-01-31,-3.005046350766771,winter
New York,2011-02-01,-0.09191984829436767,winter
New York,2011-02-02,2.054788217800765,winter
New York,2011-02-03,9.73884016049265,winter
New York,2011-02-04,-2.1155304587962216,winter
New York,2011-02-05,-1.4120680152801053,winter
New York,2011-02-06,-3.5528380633325196,winter
New York,2011-02-07,0.9243973142737385,winter
New York,2011-02-08,1.713972667064994,winter
New York,2011-02-09,5.704668300982489,winter
New York,2011-02-10,-0.24490198838342261,winter
New York,2011-02-11,-1.2169898163553696,winter
New York,2011-02-12,-1.022239642441827,winter
New York,2011-02-13,3.5580460214505596,winter
New York,2011-02-14,-0.26463448608856444,winter
New York,2011-02-15,-3.305341697287063,winter
New York,2011-02-16,-1.7958494073086742,winter
New York,2011-02-17,6.6313780522552,winter
New York,2011-02-18,-11.069617371543334,winter
New York,2011-02-19,-10.639504929384422,winter
New York,2011-02-20,1.600667484879483,winter
New York,2011-02-21,2.362580896352698,winter
New York,2011-02-22,-6.451051631687234,winter
New York,2011-02-23,-3.200619210181137,winter
New York,2011-02-24,4.43227971965269,winter
New York,2011-02-25,-4.930534218015098,winter
New York,2011-02-26,1.60503561731297,winter
New York,2011-02-27,2.334596175714369,winter
New York,2011-02-28,0.3914297115707694,winter
New York,2011-03-01,12.337600521841896,spring
New York,2011-03-02,17.56571272816226,spring
New York,2011-03-03,13.004065887095573,spring
New York,2011-03-04,9.571027926518667,spring
New York,2011-03-05,12.849040243700854,spring
New York,2011-03-06,3.2607434875492327,spring
New York,2011-03-07,6.359583229287449,spring
New York,2011-03-08,7.74363402658052,spring
New York,2011-03-09,4.66950379725318,spring
New York,2011-03-10,11.959527880135381,spring
New York,2011-03-11,19.59937562766555,spring
New York,2011-03-12,19.869415597124963,spring
New York,2011-03-13,12.489529425729895,spring
New York,2011-03-14,7.731310348086843,spring
New York,2011-03-15,14.439428989356054,spring
New York,2011-03-16,5.245216500956729,spring
New York,2011-03-17,12.295117179820517,spring
New York,2011-03-18,5.426780803058481,spring
New York,2011-03-19,20.522918718964373,spring
New York,2011-03-20,5.03573330202632,spring
New York,2011-03-21,10.747899644662679,spring
New York,2011-03-22,8.746118747421946,spring
New York,2011-03-23,-0.7133729701167155,spring
New York,2011-03-24,6.27791811961024,spring
New York,2011-03-25,20.232207880431517,spring
New York,2011-03-26,12.086301426293758,spring
New York,2011-03-27,19.221452581285078,spring
New York,2011-03-28,8.720439034968694,spring
New York,2011-03-29,17.972847526321104,spring
New York,2011-03-30,8.861204246087194,spring
New York,2011-03-31,6.205134367311434,spring
New York,2011-04-01,9.334065754929926,spring
New York,2011-04-02,2.1793804228421276,spring
New York,2011-04-03,9.231043212719063,spring
New York,2011-04-04,9.875907224727568,spring
New York,2011-04-05,5.431186808097302,spring
New York,2011-04-06,14.709720064801719,spring
New York,2011-04-07,3.1824077256281678,spring
New York,2011-04-08,10.941044540705777,spring
New York,2011-04-09,11.865263196885003,spring
New York,2011-04-10,7.570172757693912,spring
New York,2011-04-11,2.8833940780245193,spring
New York,2011-04-12,23.056209268521137,spring
New York,2011-04-13,8.598371761204959,spring
New York,2011-04-14,15.59657743774572,spring
New York,2011-04-15,4.5653239359669575,spring
New York,2011-04-16,12.011030325308209,spring
New York,2011-04-17,13.907201147916338,spring
New York,2011-04-18,7.254619238317669,spring
New York,2011-04-19,0.8016529463132933,spring
New York,2011-04-20,2.946040688068754,spring
New York,2011-04-21,6.767282479464557,spring
New York,2011-04-22,5.799335890729288,spring
New York,2011-04-23,-2.202751694522192,spring
New York,2011-04-24,19.828938524103712,spring
New York,2011-04-25,7.288820539467009,spring
New York,2011-04-26,1.435536954753129,spring
New York,2011-04-27,12.60243344197943,spring
New York,2011-04-28,20.74475350297135,spring
New York,2011-04-29,7.4885612020295405,spring
New York,2011-04-30,18.58683274121813,spring
New York,2011-05-01,13.713309118862298,spring
New York,2011-05-02,4.608193976204439,spring
New York,2011-05-03,20.09221771642828,spring
New York,2011-05-04,5.261386009849604,spring
New York,2011-05-05,13.229211896158777,spring
New York,2011-05-06,14.821730746165692,spring
New York,2011-05-07,1.666359368522393,spring
New York,2011-05-08,15.73721697026328,spring
New York,2011-05-09,10.402343834044185,spring
New York,2011-05-10,3.4729080720517533,spring
New York,2011-05-11,4.842854062103035,spring
New York,2011-05-12,12.736509791825416,spring
New York,2011-05-13,7.502767240454843,spring
New York,2011-05-14,3.3647410944186227,spring
New York,2011-05-15,13.22062558971422,spring
New York,2011-05-16,10.308893852330586,spring
New York,2011-05-17,4.83643589675932,spring
New York,2011-05-18,13.905852450231144,spring
New York,2011-05-19,13.670735237366742,spring
New York,2011-05-20,11.22748024042605,spring
New York,2011-05-21,20.232152448529476,spring
New York,2011-05-22,8.838188672581596,spring
New York,2011-05-23,4.319932137100548,spring
New York,2011-05-24,6.9453558195204534,spring
New York,2011-05-25,12.727465769387893,spring
New York,2011-05-26,5.20205887334238,spring
New York,2011-05-27,8.48967013204311,spring
New York,2011-05-28,14.539222415771272,spring
New York,2011-05-29,1.0255827537160513,spring
New York,2011-05-30,10.590243422850026,spring
New York,2011-05-31,13.199080078954331,spring
New York,2011-06-01,25.508554585341198,summer
New York,2011-06-02,24.708949845690704,summer
New York,2011-06-03,34.53658593267386,summer
New York,2011-06-04,23.556067762875998,summer
New York,2011-06-05,26.79373881341638,summer
New York,2011-06-06,23.003825847919824,summer
New York,2011-06-07,23.375465619221593,summer
New York,2011-06-08,20.91337034476461,summer
New York,2011-06-09,34.95533210348542,summer
New York,2011-06-10,30.962364704104097,summer
New York,2011-06-11,22.00260615676354,summer
New York,2011-06-12,31.071702375913272,summer
New York,2011-06-13,19.89937945079009,summer
New York,2011-06-14,27.875582724405657,summer
New York,2011-06-15,19.72248168720366,summer
New York,2011-06-16,36.0787370081631,summer
New York,2011-06-17,28.908676019660675,summer
New York,2011-06-18,25.193842003606466,summer
New York,2011-06-19,28.466529929566015,summer
New York,2011-06-20,24.997092494312607,summer
New York,2011-06-21,21.67447872779341,summer
New York,2011-06-22,23.668094464632595,summer
New York,2011-06-23,22.737791182544875,summer
New York,2011-06-24,27.023354659455837,summer
New York,2011-06-25,26.696862631326645,summer
New York,2011-06-26,31.8343694485745,summer
New York,2011-06-27,27.752792391157687,summer
New York,2011-06-28,26.340818959177934,summer
New York,2011-06-29,28.880016213734837,summer
New York,2011-06-30,25.062582167510207,summer
New York,2011-07-01,26.824337141885,summer
New York,2011-07-02,27.442238539176568,summer
New York,2011-07-03,28.443354751659594,summer
New York,2011-07-04,24.92452841818133,summer
New York,2011-07-05,24.871508863584026,summer
New York,2011-07-06,22.957319902547354,summer
New York,2011-07-07,22.14297137823911,summer
New York,2011-07-08,17.990167533668405,summer
New York,2011-07-09,29.00645507190078,summer
New York,2011-07-10,23.40711711771858,summer
New York,2011-07-11,14.989529638541129,summer
New York,2011-07-12,20.64998305590772,summer
New York,2011-07-13,24.214786531342607,summer
New York,2011-07-14,19.942959933734627,summer
New York,2011-07-15,19.490187853290468,summer
New York,2011-07-16,13.639242216019696,summer
New York,2011-07-17,33.07367070504777,summer
New York,2011-07-18,25.099781830104725,summer
New York,2011-07-19,22.689624618628898,summer
New York,2011-07-20,29.83728251668583,summer
New York,2011-07-21,27.78769136004102,summer
New York,2011-07-22,23.539565724853283,summer
New York,2011-07-23,22.377553055716383,summer
New York,2011-07-24,17.17361813988443,summer
New York,2011-07-25,31.283930885170264,summer
New York,2011-07-26,27.7499668827517,summer
New York,2011-07-27,28.366268965971894,summer
New York,2011-07-28,32.66726772231215,summer
New York,2011-07-29,30.861651629781303,summer
New York,2011-07-30,29.262812382717556,summer
New York,2011-07-31,31.520566146256584,summer
New York,2011-08-01,27.4899669989038,summer
New York,2011-08-02,21.64482731220508,summer
New York,2011-08-03,28.474688655070008,summer
New York,2011-08-04,21.062783756520084,summer
New York,2011-08-05,26.07755894770018,summer
New York,2011-08-06,27.619414647054114,summer
New York,2011-08-07,25.531102773991524,summer
New York,2011-08-08,26.389863529551853,summer
New York,2011-08-09,26.050109011966693,summer
New York,2011-08-10,20.889313950616817,summer
New York,2011-08-11,31.503530489034546,summer
New York,2011-08-12,27.047384681194146,summer
New York,2011-08-13,23.07761848653465,summer
New York,2011-08-14,28.838303586856245,summer
New York,2011-08-15,31.557878152584017,summer
New York,2011-08-16,21.95499631173702,summer
New York,2011-08-17,20.097364915691934,summer
New York,2011-08-18,25.663045165038152,summer
New York,2011-08-19,22.838595672003493,summer
New York,2011-08-20,21.80552204479102,summer
New York,2011-08-21,21.83480117506411,summer
New York,2011-08-22,21.959209784238357,summer
New York,2011-08-23,23.52005384201637,summer
New York,2011-08-24,19.971938310761928,summer
New York,2011-08-25,18.293573313335443,summer
New York,2011-08-26,26.83296489685937,summer
New York,2011-08-27,24.11752426536479,summer
New York,2011-08-28,30.676888727730145,summer
New York,2011-08-29,26.106766821163646,summer
New York,2011-08-30,28.377388546867984,summer
New York,2011-08-31,19.634258396005485,summer
New York,2011-09-01,29.679253532253913,autumn
New York,2011-09-02,11.25312318120871,autumn
New York,2011-09-03,12.48556330344027,autumn
New York,2011-09-04,14.275961762721662,autumn
New York,2011-09-05,17.00138461356426,autumn
New York,2011-09-06,14.011378460681751,autumn
New York,2011-09-07,13.746922949257593,autumn
New York,2011-09-08,11.513871308129511,autumn
New York,2011-09-09,17.084646240212596,autumn
New York,2011-09-10,15.716791402851934,autumn
New York,2011-09-11,20.78192801694091,autumn
New York,2011-09-12,17.68217313202839,autumn
New York,2011-09-13,13.78361361126358,autumn
New York,2011-09-14,14.563104142103281,autumn
New York,2011-09-15,20.293646083342214,autumn
New York,2011-09-16,12.37506867689855,autumn
New York,2011-09-17,14.034353933767013,autumn
New York,2011-09-18,6.133218600309334,autumn
New York,2011-09-19,10.479558078058584,autumn
New York,2011-09-20,9.777378332099866,autumn
New York,2011-09-21,17.12240007544774,autumn
New York,2011-09-22,15.655437305340747,autumn
New York,2011-09-23,7.884321164585004,autumn
New York,2011-09-24,14.885794289518195,autumn
New York,2011-09-25,15.298059555855524,autumn
New York,2011-09-26,18.385760646604666,autumn
New York,2011-09-27,19.757870166713264,autumn
New York,2011-09-28,18.70779613852085,autumn
New York,2011-09-29,11.72033973625749,autumn
New York,2011-09-30,15.421410497846857,autumn
New York,2011-10-01,6.047929016360328,autumn
New York,2011-10-02,17.380545907541773,autumn
New York,2011-10-03,15.12993123759218,autumn
New York,2011-10-04,25.190750277575724,autumn
New York,2011-10-05,17.951640647301296,autumn
New York,2011-10-06,15.229684145594847,autumn
New York,2011-10-07,15.282150763681402,autumn
New York,2011-10-08,20.846458718475674,autumn
New York,2011-10-09,11.208007200489046,autumn
New York,2011-10-10,16.97846682365844,autumn
New York,2011-10-11,6.79350756702889,autumn
New York,2011-10-12,17.96689833565861,autumn
New York,2011-10-13,14.097027476670233,autumn
